TicketID,CustomerID,JourneyID,Price,TicketClass,Purchase_Date,
T23989,C34478,J8886,12150,Economy,12/3/2019,
T34217,C1516,J10168,12150,Economy,7/22/2020,
T18758,C1517,J10767,12150,Economy,11/28/2020,
T3848,C1518,J9872,12150,Economy,4/15/2019,
T22910,C1519,J8920,12150,Economy,3/8/2020,
T33121,C34476,J30303,12228,Economy,12/1/2020,
T3327,C34475,J16836,12298,Economy,3/8/2019,
T7438,C1522,J15095,12302,Economy,8/19/2020,
T15580,C34473,J32444,12360,Economy,1/4/2020,
T32570,C1524,J33781,12518,Economy,2/13/2019,
T23032,C1525,J8181,12990,Economy,6/10/2019,
T20734,C34472,J2584,12990,Economy,1/28/2020,
T27635,C1527,J4602,12990,Economy,4/1/2019,
T2611,C34471,J16892,12990,Economy,6/8/2019,
T2506,C1529,J24642,12990,Economy,6/21/2019,
T17073,C1530,J7229,12990,Economy,4/1/2021,
T4953,C1531,J3845,12990,Economy,2/17/2021,
T22168,C1532,J21211,12990,Economy,10/26/2019,
T11963,C34470,J8776,12990,Economy,3/18/2021,
T32512,C34466,J19225,12990,Economy,9/7/2020,
T26163,C1535,J25254,13043,Economy,7/27/2019,
T29622,C1536,J2544,13410,Economy,11/6/2019,
T3847,C1537,J34401,13410,Economy,1/28/2020,
T5045,C34465,J8110,13410,Economy,9/30/2019,
T5461,C34463,J14425,13410,Economy,10/28/2020,
T27046,C34462,J6787,13200,Economy,8/25/2020,
T13767,C1541,J12994,14565,Economy,2/18/2020,
T25957,C34461,J27702,14565,Economy,4/14/2019,
T5212,C34460,J2678,14775,Economy,3/21/2021,
T20263,C34456,J2531,15143,Economy,11/13/2020,
T24433,C34455,J1445,15825,Economy,7/3/2019,
T26934,C34454,J6552,15720,Economy,5/3/2020,
T19388,C34453,J16567,15825,Economy,5/7/2019,
T15852,C1548,J34705,15825,Economy,1/27/2019,
T32991,C1549,J22678,15825,Economy,6/5/2019,
T4334,C34452,J27265,16665,Economy,6/17/2020,
T7463,C34451,J14186,17505,Economy,12/4/2019,
T6942,C1552,J18856,17243,Economy,6/22/2020,
T17912,C34450,J29786,18345,Economy,12/13/2020,
T23092,C1554,J20163,18450,Economy,9/16/2019,
T14011,C1555,J34505,19815,Economy,2/12/2019,
T28835,C34448,J15404,20130,Economy,7/14/2020,
T9644,C1557,J14968,20025,Economy,4/20/2019,
T18786,C1558,J4408,20025,Economy,3/28/2020,
T11472,C1559,J8202,21180,Economy,1/19/2021,
T29959,C1560,J31272,21180,Economy,1/19/2019,
T15690,C1561,J34128,21390,Economy,3/13/2019,
T12864,C34447,J15627,24540,Economy,7/21/2020,
T12906,C1563,J15969,5953,Economy,5/9/2019,
T31213,C1564,J34521,5953,Economy,3/27/2019,
T24083,C1565,J31979,5953,Economy,8/7/2020,
T6563,C1566,J4311,5953,Economy,3/23/2019,
T4589,C34445,J3513,5953,Economy,9/22/2019,
T34152,C1568,J22355,5953,Economy,4/19/2020,
T20113,C1569,J9556,5953,Economy,10/9/2019,
T4816,C34444,J16983,5953,Economy,8/26/2020,
T13985,C1571,J2767,5955,Economy,6/8/2019,
T1370,C34443,J19789,5955,Economy,8/24/2020,
T14027,C1573,J28744,5955,Economy,12/12/2020,
T23204,C34442,J17249,5955,Economy,2/18/2019,
T23136,C34441,J12430,5955,Economy,12/4/2020,
T4764,C34438,J4743,5955,Economy,12/31/2020,
T19516,C34436,J24003,5955,Economy,8/26/2020,
T3786,C34432,J5107,5955,Economy,10/7/2019,
T17127,C1579,J12316,5955,Economy,7/19/2019,
T1705,C1580,J28910,5955,Economy,4/28/2020,
T33831,C1581,J20743,5955,Economy,10/15/2019,
T18553,C1582,J31341,5955,Economy,4/30/2020,
T12288,C34431,J17503,5955,Economy,6/1/2019,
T6169,C1584,J31075,5955,Economy,3/29/2019,
T1486,C1585,J14940,5955,Economy,2/25/2020,
T31573,C34430,J1397,5954,Economy,2/3/2020,
T25319,C34429,J17846,5954,Economy,8/12/2020,
T21585,C34426,J24330,5954,Economy,3/19/2021,
T18040,C34425,J30411,5954,Economy,7/6/2020,
T22079,C34424,J1944,5954,Economy,6/20/2019,
T15718,C34423,J16481,5954,Economy,4/9/2019,
T16741,C34417,J21115,5955,Economy,10/5/2019,
T25277,C34414,J30596,5955,Economy,5/3/2020,
T34462,C34409,J16179,5955,Economy,2/6/2019,
T21433,C1595,J6795,5955,Economy,8/14/2019,
T3640,C1596,J19579,5955,Economy,7/29/2020,
T34035,C34407,J12485,5955,Economy,7/29/2019,
T8276,C1598,J26978,5955,Economy,6/25/2019,
T3063,C34404,J31293,5955,Economy,6/21/2020,
T24358,C1600,J33768,5955,Economy,6/19/2020,
T16156,C1601,J19795,5955,Economy,7/6/2020,
T14392,C34401,J11972,5955,Economy,6/30/2019,
T25084,C34395,J26567,5955,Economy,1/22/2021,
T14068,C34394,J28364,5955,Economy,5/30/2019,
T29096,C1605,J27515,5955,Economy,5/12/2020,
T4016,C1606,J31880,5955,Economy,9/8/2020,
T30461,C1607,J21175,5955,Economy,2/13/2021,
T26444,C1608,J3520,5949,Economy,1/4/2019,
T32333,C34393,J23515,5949,Economy,3/20/2021,
T21593,C34387,J21857,5954,Economy,11/15/2020,
T29411,C34385,J30065,5954,Economy,7/10/2019,
T17005,C34382,J26846,5954,Economy,12/8/2020,
T27461,C1613,J1779,5954,Economy,12/22/2019,
T15853,C1614,J12813,5954,Economy,9/3/2019,
T15183,C34380,J8388,5954,Economy,12/10/2020,
T34345,C1616,J16082,5954,Economy,10/3/2020,
T9033,C34379,J6779,5954,Economy,3/11/2019,
T19782,C1618,J31078,5955,Economy,6/9/2020,
T27300,C34378,J4277,5955,Economy,3/20/2021,
T29454,C34375,J22113,5955,Economy,11/19/2019,
T28454,C34374,J3154,5955,Economy,6/2/2019,
T30069,C1622,J9227,5955,Economy,9/29/2020,
T23094,C34373,J8621,6139,Economy,4/8/2019,
T23666,C34372,J7224,6270,Economy,6/1/2019,
T21000,C1625,J16509,6443,Economy,12/15/2020,
T12217,C34371,J6140,6443,Economy,9/9/2019,
T26702,C34370,J31557,6532,Economy,2/2/2019,
T8035,C34369,J33673,6953,Economy,2/26/2020,
T31763,C1629,J33048,7163,Economy,7/24/2019,
T1893,C34368,J15017,7420,Economy,5/24/2020,
T13802,C1631,J23245,7420,Economy,5/11/2019,
T16661,C1632,J1883,7468,Economy,1/21/2021,
T30186,C1633,J28634,7468,Economy,11/2/2020,
T17175,C34360,J16182,8396,Economy,7/27/2019,
T31709,C1635,J1550,8396,Economy,5/13/2019,
T3151,C1636,J30137,9000,Economy,12/31/2020,
T6006,C34358,J21240,9000,Economy,8/30/2019,
T25194,C34357,J3468,8790,Economy,9/9/2020,
T17794,C34356,J26025,8869,Economy,3/13/2021,
T9519,C34352,J23602,8892,Economy,11/10/2020,
T7120,C34351,J25055,9000,Economy,8/12/2020,
T33672,C34350,J28375,9315,Economy,12/5/2019,
T33276,C34348,J8025,9368,Economy,1/5/2020,
T8214,C1644,J24093,9373,Economy,4/5/2020,
T16594,C34345,J14682,9373,Economy,1/20/2021,
T26629,C1646,J3766,9447,Economy,3/25/2020,
T25637,C1647,J26975,9840,Economy,6/30/2020,
T34381,C34340,J12479,9840,Economy,9/26/2019,
T2735,C1649,J22744,9840,Economy,1/25/2020,
T27869,C1650,J13820,9840,Economy,7/24/2019,
T4196,C34339,J10648,9840,Economy,9/28/2019,
T29108,C34337,J21561,9840,Economy,7/3/2019,
T2780,C1653,J10565,9840,Economy,7/23/2020,
T5978,C1654,J22096,9840,Economy,1/21/2019,
T6451,C34335,J13385,9893,Economy,8/24/2019,
T1230,C34334,J22690,9590,Economy,5/31/2020,
T29544,C1657,J28163,9945,Economy,7/24/2019,
T14785,C34332,J1122,9945,Economy,12/14/2019,
T16283,C34331,J3207,9945,Economy,4/26/2020,
T29610,C1660,J25813,9998,Economy,1/26/2019,
T1696,C34330,J24592,10575,Economy,3/12/2020,
T2041,C34328,J30716,10575,Economy,1/1/2020,
T5346,C34327,J17263,10575,Economy,8/5/2020,
T20895,C1664,J16307,10575,Economy,11/22/2019,
T20226,C34325,J3724,10260,Economy,2/11/2021,
T7183,C34323,J21361,10260,Economy,10/3/2019,
T33359,C34322,J31977,10723,Economy,3/10/2020,
T20129,C1668,J15312,10549,Economy,3/29/2021,
T26283,C1669,J25270,10575,Economy,4/16/2019,
T27567,C1670,J7067,10680,Economy,3/27/2019,
T14332,C1671,J7468,10680,Economy,4/23/2020,
T7600,C34321,J30568,11259,Economy,1/16/2020,
T3472,C34318,J24412,11295,Economy,6/5/2019,
T13386,C34316,J34324,11573,Economy,4/4/2020,
T29143,C34315,J24869,11609,Economy,6/8/2020,
T20101,C34311,J4464,11773,Economy,2/25/2019,
T27941,C1677,J1754,12150,Economy,6/4/2020,
T25238,C34305,J30693,12150,Economy,11/1/2019,
T14826,C1679,J11250,12150,Economy,1/30/2020,
T16604,C34303,J9290,12150,Economy,12/21/2020,
T3892,C1681,J22943,12150,Economy,7/23/2020,
T34894,C1682,J18536,12150,Economy,7/2/2019,
T20823,C1683,J30943,12150,Economy,2/25/2020,
T2914,C34302,J3516,12150,Economy,5/31/2019,
T17879,C34299,J32805,12150,Economy,11/6/2020,
T13246,C1686,J10044,12150,Economy,1/16/2019,
T12329,C1687,J22611,12150,Economy,3/28/2020,
T27067,C1688,J17560,12150,Economy,11/5/2019,
T21981,C34296,J30898,12150,Economy,1/31/2019,
T10871,C34295,J34297,11900,Economy,10/28/2019,
T33105,C34294,J20917,12045,Economy,5/14/2019,
T16733,C34293,J24963,12150,Economy,5/21/2019,
T27031,C1693,J22385,12150,Economy,2/20/2021,
T32606,C34292,J21171,12150,Economy,7/2/2020,
T14421,C34291,J23628,12150,Economy,7/30/2020,
T18699,C34289,J32026,12150,Economy,7/6/2020,
T20338,C1697,J18576,12150,Economy,12/29/2019,
T21259,C34287,J18221,12990,Economy,2/2/2019,
T32674,C34285,J30615,13095,Economy,1/28/2021,
T33632,C34284,J15662,13095,Economy,12/16/2019,
T21770,C34283,J20194,13095,Economy,7/30/2020,
T3823,C1702,J32784,13095,Economy,4/1/2020,
T26811,C1703,J18100,12990,Economy,12/5/2019,
T22657,C34281,J19687,12990,Economy,11/13/2020,
T30187,C1705,J22805,12990,Economy,6/8/2020,
T27842,C1706,J19091,12990,Economy,9/23/2020,
T21772,C1707,J33176,12990,Economy,1/15/2020,
T7860,C34280,J19002,13410,Economy,11/18/2019,
T17154,C1709,J8439,13200,Economy,12/24/2020,
T19609,C1710,J11341,13279,Economy,3/30/2019,
T17665,C1711,J31217,13725,Economy,4/3/2019,
T7692,C34279,J2041,13725,Economy,4/17/2019,
T26119,C34277,J10671,13410,Economy,3/25/2020,
T17735,C34275,J20981,13410,Economy,6/22/2020,
T8439,C1715,J30367,13830,Economy,12/30/2020,
T28621,C34274,J8146,13506,Economy,1/20/2020,
T20833,C1717,J25737,14031,Economy,5/24/2020,
T25667,C34272,J9890,14355,Economy,9/22/2019,
T11699,C1719,J8587,14880,Economy,9/17/2019,
T7703,C34270,J29046,14880,Economy,12/14/2020,
T4842,C1721,J32859,14670,Economy,8/18/2019,
T27163,C34267,J4190,14670,Economy,3/7/2019,
T26176,C34266,J3867,14985,Economy,10/28/2019,
T13669,C34265,J6488,15405,Economy,9/11/2019,
T15399,C1725,J2565,15615,Economy,5/14/2020,
T16489,C1726,J4946,15720,Economy,8/2/2020,
T7790,C1727,J11354,16245,Economy,12/28/2020,
T7906,C34263,J1596,17505,Economy,3/15/2020,
T11826,C1729,J31817,18345,Economy,7/22/2019,
T10016,C1730,J28756,18345,Economy,3/30/2020,
T34250,C34261,J34680,19500,Economy,4/5/2019,
T11286,C34259,J31505,21180,Economy,7/31/2020,
T13313,C34257,J30955,21180,Economy,4/21/2019,
T3588,C34256,J21586,21443,Economy,4/22/2020,
T18096,C1735,J27392,22755,Economy,6/30/2019,
T11833,C1736,J13407,22755,Economy,5/3/2019,
T13920,C1737,J29159,24908,Economy,1/16/2019,
T3674,C1738,J28647,5953,Economy,6/12/2019,
T14140,C34255,J18754,5953,Economy,6/17/2019,
T18012,C1740,J19443,5953,Economy,1/31/2019,
T18564,C1741,J33117,5953,Economy,7/31/2020,
T14197,C34254,J23679,5953,Economy,12/3/2020,
T9795,C34252,J7909,5953,Economy,3/11/2021,
T13109,C34250,J3011,5953,Economy,10/1/2019,
T6276,C34249,J22616,5953,Economy,1/28/2020,
T22905,C1746,J31986,5956,Economy,8/3/2020,
T12029,C1747,J8477,5955,Economy,2/15/2019,
T12735,C1748,J6714,5955,Economy,9/6/2020,
T30588,C1749,J27765,5955,Economy,1/29/2021,
T20912,C34247,J5452,5955,Economy,3/22/2021,
T18045,C34246,J15621,5955,Economy,1/31/2019,
T3344,C1752,J33268,5955,Economy,3/26/2021,
T4739,C1753,J16268,5955,Economy,5/15/2019,
T18627,C34243,J16621,5955,Economy,4/28/2020,
T14945,C1755,J30783,5955,Economy,1/5/2020,
T27187,C34242,J29180,5955,Economy,6/30/2020,
T16792,C34241,J17313,5955,Economy,7/3/2019,
T33464,C34239,J33815,5955,Economy,6/3/2019,
T19123,C34238,J11438,5955,Economy,3/19/2020,
T32421,C1760,J21366,5955,Economy,8/1/2020,
T7982,C1761,J11879,6060,Economy,11/13/2019,
T16509,C34235,J24138,5954,Economy,8/15/2019,
T27668,C34234,J3114,5954,Economy,2/15/2021,
T11689,C34229,J24360,5954,Economy,5/26/2019,
T15744,C1765,J20698,5954,Economy,1/9/2020,
T33926,C34228,J15971,5954,Economy,4/29/2019,
T2964,C34227,J23614,5954,Economy,7/19/2020,
T6971,C34226,J9012,5955,Economy,2/19/2021,
T1672,C34225,J24566,5955,Economy,6/5/2020,
T11248,C34224,J1731,5955,Economy,2/17/2021,
T8248,C34223,J28504,5955,Economy,11/28/2019,
T5425,C1772,J9761,5955,Economy,1/9/2021,
T34749,C1773,J20468,5955,Economy,1/19/2021,
T27540,C1774,J28720,5955,Economy,9/29/2020,
T19657,C34221,J28928,5955,Economy,3/31/2021,
T31754,C34220,J1300,5955,Economy,6/13/2019,
T27598,C1777,J31428,5955,Economy,2/10/2020,
T15021,C1778,J8555,5955,Economy,6/17/2019,
T33049,C34215,J7775,5955,Economy,2/12/2020,
T17303,C34210,J1068,5955,Economy,6/10/2020,
T9556,C1781,J29553,5955,Economy,7/3/2019,
T17797,C1782,J16099,5949,Economy,7/10/2019,
T15197,C1783,J26551,5949,Economy,8/6/2019,
T16181,C1784,J4087,5949,Economy,10/21/2019,
T19075,C1785,J1648,5954,Economy,3/4/2021,
T23717,C1786,J13421,5954,Economy,12/18/2019,
T31086,C1787,J4339,5954,Economy,12/10/2019,
T17530,C1788,J21853,5954,Economy,5/14/2019,
T12785,C1789,J10010,5954,Economy,1/20/2019,
T1241,C1790,J18107,5954,Economy,9/30/2019,
T30493,C1791,J4799,5954,Economy,5/26/2020,
T23886,C34209,J18905,5954,Economy,10/18/2019,
T30188,C1793,J17452,5954,Economy,12/22/2020,
T24249,C34208,J15434,5954,Economy,12/20/2019,
T3706,C34207,J14834,5954,Economy,3/27/2020,
T12252,C1796,J19070,5955,Economy,10/5/2019,
T34915,C34202,J16493,5955,Economy,6/7/2020,
T9689,C1798,J8682,5955,Economy,1/29/2020,
T22826,C1799,J26426,6060,Economy,3/12/2019,
T12268,C34199,J26002,6060,Economy,4/11/2019,
T18002,C34197,J33493,6165,Economy,7/22/2020,
T10198,C1802,J33091,6270,Economy,11/16/2019,
T26243,C34195,J6008,6532,Economy,6/9/2019,
T28528,C1804,J16612,6585,Economy,6/5/2019,
T14821,C1805,J17293,6585,Economy,4/16/2020,
T21453,C1806,J15221,6638,Economy,9/15/2019,
T21873,C1807,J33273,6932,Economy,3/31/2019,
T33204,C1808,J15406,6932,Economy,9/18/2020,
T32720,C1809,J20360,7420,Economy,1/25/2020,
T20450,C1810,J29471,7908,Economy,11/9/2019,
T34241,C1811,J30618,9000,Economy,1/30/2021,
T13187,C34192,J26281,9000,Economy,2/23/2020,
T18620,C34191,J30658,8869,Economy,2/4/2019,
T10861,C1814,J9465,8869,Economy,3/28/2021,
T19124,C1815,J14205,8885,Economy,7/23/2020,
T24866,C1816,J12543,9000,Economy,9/23/2019,
T21932,C1817,J20460,9000,Economy,10/6/2020,
T16449,C1818,J27712,9000,Economy,7/27/2019,
T20230,C1819,J29825,9368,Economy,4/20/2020,
T31530,C1820,J14127,9840,Economy,8/26/2019,
T20116,C34190,J14851,9840,Economy,11/1/2020,
T8148,C1822,J26082,9840,Economy,5/18/2020,
T26293,C1823,J2961,9840,Economy,2/8/2020,
T20039,C34189,J34858,9840,Economy,3/1/2020,
T27534,C1825,J31653,9840,Economy,5/17/2019,
T2984,C1826,J18103,9840,Economy,1/22/2020,
T7242,C34188,J27694,9840,Economy,6/24/2019,
T8183,C34184,J15393,9840,Economy,8/14/2019,
T30758,C34182,J19433,9840,Economy,10/25/2019,
T6147,C34180,J6912,9525,Economy,3/9/2021,
T6567,C34179,J27308,9945,Economy,3/2/2021,
T34723,C1832,J2913,9945,Economy,5/7/2019,
T11977,C1833,J25246,9945,Economy,12/4/2019,
T6959,C1834,J11992,10198,Economy,8/31/2020,
T34722,C34176,J10446,10003,Economy,8/11/2020,
T23085,C1836,J14118,10103,Economy,2/19/2019,
T12193,C34175,J15349,10313,Economy,5/7/2020,
T13166,C34174,J33361,10680,Economy,11/25/2019,
T6253,C34172,J25681,10680,Economy,4/6/2019,
T11918,C34170,J25106,10838,Economy,10/14/2019,
T32003,C34167,J20049,10921,Economy,4/18/2019,
T18870,C1842,J22722,11127,Economy,10/29/2019,
T5972,C34166,J10897,11179,Economy,7/2/2020,
T20570,C1844,J28250,11281,Economy,7/24/2019,
T15794,C34165,J24714,11295,Economy,11/16/2020,
T4788,C34164,J12175,11520,Economy,2/12/2019,
T31734,C34163,J13660,11609,Economy,3/22/2020,
T27421,C34160,J24376,11730,Economy,5/23/2019,
T13176,C1849,J27695,12150,Economy,7/28/2020,
T24822,C34157,J2627,12150,Economy,5/22/2019,
T33786,C34155,J14760,12150,Economy,4/16/2019,
T17609,C1852,J24917,12150,Economy,1/13/2021,
T4553,C34154,J18815,12150,Economy,4/21/2019,
T22828,C34148,J15024,12150,Economy,3/30/2019,
T20927,C1855,J11220,12150,Economy,1/20/2019,
T28612,C1856,J18932,12150,Economy,1/17/2021,
T19895,C1857,J27074,12150,Economy,6/3/2019,
T21538,C1858,J14740,12150,Economy,6/12/2020,
T26917,C1859,J22577,12150,Economy,12/16/2020,
T18112,C1860,J22532,12150,Economy,11/28/2019,
T24611,C34147,J20378,12150,Economy,2/10/2020,
T10083,C34146,J20265,11814,Economy,11/11/2019,
T28965,C1863,J29287,11900,Economy,11/10/2020,
T25020,C34143,J30970,11900,Economy,1/2/2019,
T17929,C34142,J24662,11940,Economy,10/15/2019,
T31974,C1866,J34732,12308,Economy,6/19/2020,
T13469,C1867,J21423,12045,Economy,1/12/2021,
T9618,C34141,J16513,12150,Economy,11/1/2020,
T4219,C1869,J31431,12150,Economy,4/1/2021,
T28777,C34140,J30164,12150,Economy,11/8/2020,
T1739,C34139,J29980,12150,Economy,5/12/2020,
T2465,C34138,J23194,12150,Economy,6/25/2019,
T14593,C1873,J10716,12150,Economy,7/19/2020,
T18734,C1874,J31938,12150,Economy,11/16/2020,
T26459,C34135,J7708,12150,Economy,3/17/2019,
T21395,C1876,J7982,12298,Economy,2/9/2020,
T22264,C1877,J20379,12360,Economy,4/6/2020,
T10492,C34134,J16725,12518,Economy,9/10/2020,
T19197,C34129,J3735,12990,Economy,4/19/2019,
T3558,C34128,J13758,12990,Economy,6/17/2020,
T20925,C34127,J4271,13095,Economy,7/21/2020,
T10922,C34122,J22777,13095,Economy,3/18/2020,
T19723,C1883,J11014,13095,Economy,2/21/2020,
T24571,C34120,J12191,13095,Economy,3/8/2019,
T17517,C34115,J19128,12833,Economy,1/6/2021,
T16184,C1886,J29457,13200,Economy,12/6/2019,
T30229,C1887,J33094,12990,Economy,4/7/2019,
T11815,C1888,J26882,12990,Economy,6/15/2019,
T26990,C34113,J22696,12990,Economy,7/10/2020,
T16825,C34110,J1034,13410,Economy,5/7/2019,
T25923,C1891,J5175,13725,Economy,7/27/2020,
T11033,C1892,J29478,13830,Economy,4/12/2019,
T7997,C1893,J27983,13988,Economy,1/26/2021,
T2484,C1894,J11022,14355,Economy,11/25/2019,
T19255,C1895,J30305,14565,Economy,7/19/2020,
T32449,C1896,J8236,14250,Economy,6/12/2019,
T23067,C1897,J16803,14255,Economy,6/28/2020,
T3632,C34108,J3001,14328,Economy,6/19/2019,
T6084,C34107,J33879,14355,Economy,4/23/2019,
T14834,C34106,J1390,14880,Economy,4/1/2020,
T28868,C1901,J19102,14670,Economy,6/15/2019,
T9526,C1902,J4062,14670,Economy,5/19/2019,
T4531,C34105,J20966,14775,Economy,7/7/2019,
T15542,C34103,J10285,14775,Economy,7/18/2020,
T7908,C34102,J3389,14880,Economy,8/29/2019,
T11307,C1906,J26149,15615,Economy,2/8/2019,
T25501,C1907,J27570,15405,Economy,2/17/2020,
T24803,C34101,J8072,15615,Economy,8/24/2019,
T31813,C1909,J12416,15720,Economy,1/8/2021,
T11912,C34100,J3323,17925,Economy,3/23/2021,
T6473,C1911,J11516,18765,Economy,1/23/2021,
T20926,C34097,J14321,19500,Economy,12/9/2020,
T21530,C34096,J32860,20445,Economy,2/1/2019,
T10440,C1914,J2168,21180,Economy,8/20/2020,
T17556,C1915,J10785,21180,Economy,10/3/2020,
T26404,C1916,J1689,22755,Economy,4/21/2020,
T17365,C34094,J14965,22755,Economy,1/15/2021,
T2762,C34093,J30081,23700,Economy,2/28/2021,
T18094,C1919,J34459,5953,Economy,8/19/2019,
T22482,C34092,J8817,5953,Economy,12/23/2020,
T10124,C1921,J19105,5953,Economy,4/2/2021,
T6855,C34091,J19312,5953,Economy,12/30/2019,
T34581,C34089,J25730,5953,Economy,12/2/2019,
T17914,C34083,J21806,5953,Economy,5/25/2019,
T20048,C34080,J4691,5953,Economy,11/17/2019,
T29770,C1926,J25551,5955,Economy,2/13/2021,
T25461,C34076,J32673,5955,Economy,3/5/2020,
T30063,C1928,J12709,5955,Economy,8/20/2019,
T8046,C1929,J4263,5955,Economy,4/13/2019,
T5170,C34072,J16208,5955,Economy,6/19/2019,
T16732,C34069,J15031,5955,Economy,6/2/2020,
T31016,C1932,J25569,5955,Economy,8/8/2019,
T28928,C1933,J20599,5955,Economy,1/15/2021,
T5732,C1934,J13865,5955,Economy,7/22/2020,
T27734,C34068,J15043,5955,Economy,9/18/2020,
T11633,C34067,J9503,5955,Economy,1/18/2019,
T6949,C34066,J5184,5955,Economy,2/10/2020,
T20520,C34065,J34608,5955,Economy,2/26/2019,
T17583,C1939,J26051,5955,Economy,1/19/2020,
T10360,C1940,J26183,6060,Economy,1/9/2021,
T8620,C1941,J33223,5954,Economy,4/28/2019,
T3248,C1942,J20837,5954,Economy,3/26/2019,
T15517,C1943,J16736,5954,Economy,12/2/2019,
T9597,C34064,J19292,5954,Economy,3/17/2019,
T13132,C1945,J22296,5954,Economy,12/26/2020,
T14372,C1946,J3293,5955,Economy,4/1/2021,
T9501,C34061,J9086,5955,Economy,11/1/2020,
T18629,C34057,J23695,5955,Economy,4/18/2020,
T2163,C34056,J6748,5955,Economy,2/7/2020,
T7069,C34048,J32583,5955,Economy,9/9/2020,
T14110,C1951,J18664,5955,Economy,7/6/2020,
T3052,C34047,J20145,5955,Economy,10/16/2019,
T29292,C1953,J31187,5955,Economy,1/30/2020,
T15812,C34044,J8422,5955,Economy,11/25/2020,
T24146,C1955,J23301,5955,Economy,2/29/2020,
T1502,C34043,J34584,5955,Economy,7/13/2019,
T11746,C1957,J5147,5955,Economy,1/12/2021,
T31856,C1958,J11773,5955,Economy,11/5/2020,
T31225,C34042,J14893,5954,Economy,9/6/2020,
T23001,C1960,J2734,5954,Economy,4/24/2019,
T23252,C1961,J4431,5954,Economy,2/18/2020,
T31329,C1962,J5233,5954,Economy,3/14/2021,
T7895,C1963,J25219,5954,Economy,4/13/2020,
T14313,C1964,J10905,5954,Economy,1/10/2021,
T2035,C34041,J12478,5954,Economy,9/11/2020,
T20787,C34040,J31300,5954,Economy,1/2/2020,
T34082,C1967,J4857,5954,Economy,1/28/2020,
T22755,C34039,J26491,5954,Economy,1/16/2021,
T21378,C34038,J7895,5955,Economy,11/4/2020,
T11494,C1970,J6257,5955,Economy,7/28/2020,
T28399,C1971,J30427,5955,Economy,10/8/2019,
T34306,C34036,J33026,5955,Economy,3/13/2021,
T17776,C34031,J1725,5955,Economy,12/26/2019,
T9155,C34030,J34079,5955,Economy,2/22/2021,
T33267,C34028,J34046,6060,Economy,9/8/2019,
T6409,C34027,J25295,6165,Economy,6/25/2019,
T25278,C34025,J32511,6165,Economy,9/13/2019,
T9495,C34022,J8622,6349,Economy,2/4/2019,
T24241,C34018,J30468,6532,Economy,1/19/2020,
T6095,C34017,J26250,6532,Economy,6/10/2019,
T18475,C34016,J7594,6585,Economy,7/20/2020,
T27416,C1982,J3312,6585,Economy,2/28/2019,
T4427,C34014,J23080,6638,Economy,4/15/2019,
T5068,C34013,J26086,6932,Economy,9/10/2019,
T24099,C1985,J12234,6953,Economy,4/13/2019,
T1865,C1986,J32765,7110,Economy,4/21/2020,
T20182,C1987,J22057,7468,Economy,7/12/2019,
T2441,C1988,J15338,7468,Economy,2/19/2020,
T13027,C1989,J13773,8948,Economy,6/14/2020,
T34045,C1990,J16883,9105,Economy,3/9/2019,
T22958,C34010,J5838,9105,Economy,8/12/2020,
T29447,C34009,J27645,8869,Economy,10/7/2020,
T8852,C1993,J23642,8869,Economy,11/18/2020,
T4259,C1994,J23656,9000,Economy,12/5/2019,
T14330,C1995,J15144,9000,Economy,8/3/2020,
T5563,C34007,J21735,9053,Economy,1/28/2021,
T24361,C34004,J28224,9263,Economy,3/11/2021,
T22687,C34002,J29082,9315,Economy,7/13/2020,
T21262,C1999,J32057,9373,Economy,4/5/2020,
T12281,C2000,J12745,9373,Economy,8/17/2019,
T9955,C34001,J22315,9840,Economy,11/10/2019,
T34362,C34000,J25691,9840,Economy,5/9/2019,
T4442,C2003,J6007,9840,Economy,8/9/2019,
T30098,C33999,J29176,9840,Economy,1/13/2021,
T25088,C33998,J30516,9840,Economy,1/9/2021,
T14321,C2006,J32982,9840,Economy,11/2/2020,
T5151,C33997,J23739,9893,Economy,7/21/2019,
T13339,C2008,J33175,9893,Economy,8/7/2019,
T29680,C33996,J22479,9893,Economy,1/1/2020,
T6779,C2010,J20270,9590,Economy,4/9/2019,
T20179,C2011,J33742,9945,Economy,9/12/2019,
